,tsne1,tsne2,tsne3,class_encode,class,cluster
638,4.875144,-7.4962716,-2.527749,5,Kitchen & Dining,1
639,-1.4477315,-7.061319,3.398628,2,Computers,1
640,17.09376,-1.0472889,-4.0771475,0,Baby Care,4
641,17.22473,-0.5754442,-4.872162,0,Baby Care,4
642,17.1812,-0.8363682,-4.806515,0,Baby Care,4
643,-1.1538475,-3.6788886,-0.24390183,2,Computers,1
644,20.57211,3.0026155,-5.547212,0,Baby Care,4
645,20.536547,3.0714982,-4.2603526,0,Baby Care,4
646,19.378164,4.4450936,-4.6031985,0,Baby Care,4
647,17.524765,4.464221,-4.335043,0,Baby Care,4
648,18.93648,-2.9146345,-0.28673327,0,Baby Care,4
649,3.9055772,-10.2138195,2.4353237,3,Home Decor & Festive Needs,1
650,2.580582,0.885093,7.8116417,4,Home Furnishing,3
651,7.5801344,7.089612,1.6189771,0,Baby Care,3
652,-0.44658473,-4.082913,18.87695,6,Watches,2
653,4.2157016,1.6307156,7.3187475,4,Home Furnishing,3
654,6.7077208,6.551092,0.833971,0,Baby Care,3
655,-2.1341274,1.6794479,-2.9380312,0,Baby Care,0
656,6.419487,7.45357,1.2072811,0,Baby Care,3
657,-1.390157,3.8858855,-5.0112543,0,Baby Care,0
658,-5.931905,2.7964995,-6.4926124,3,Home Decor & Festive Needs,0
659,3.2058468,0.9363666,7.5329795,4,Home Furnishing,3
660,4.051137,0.6539093,6.2807574,4,Home Furnishing,1
661,-13.380574,1.1937499,-1.4746606,3,Home Decor & Festive Needs,5
662,4.106426,-0.022240369,6.921275,4,Home Furnishing,1
663,3.414238,1.5028418,6.9894753,4,Home Furnishing,3
664,-1.379915,4.1141086,-4.8058033,0,Baby Care,0
665,8.051318,7.6970096,0.11171623,0,Baby Care,3
666,13.307551,2.5154278,-1.5199151,0,Baby Care,4
667,14.027891,2.389907,-1.8648149,0,Baby Care,4
668,-2.330451,-5.7197666,-12.351321,5,Kitchen & Dining,6
669,6.7994375,7.233653,2.022841,0,Baby Care,3
670,-2.2569163,1.7170494,-3.1100767,0,Baby Care,0
671,-2.9005733,-5.395677,-11.923359,5,Kitchen & Dining,6
672,-1.1283435,1.4546683,-2.7293823,0,Baby Care,0
673,-2.365822,-5.52174,-11.571882,5,Kitchen & Dining,6
674,4.2064724,1.698357,6.9675474,4,Home Furnishing,3
675,7.223093,7.500639,1.0904953,0,Baby Care,3
676,3.421826,0.9866673,7.890152,4,Home Furnishing,3
677,-3.1012716,-4.4808326,-11.1473465,5,Kitchen & Dining,6
678,6.7813435,8.119727,0.27265346,0,Baby Care,3
679,-15.498659,-1.4333851,-1.5392449,3,Home Decor & Festive Needs,5
680,-2.9693074,-6.1269765,-11.334863,5,Kitchen & Dining,6
681,-2.1658278,1.5393075,-1.8637182,0,Baby Care,0
682,-1.4343401,8.3287735,-8.101241,1,Beauty and Personal Care,0
683,-2.7453136,9.077308,-8.630019,1,Beauty and Personal Care,0
684,-1.8652121,9.976591,-7.913529,1,Beauty and Personal Care,0
685,-1.5952389,9.622219,-8.785671,1,Beauty and Personal Care,0
686,-2.9729784,10.241487,-8.230464,1,Beauty and Personal Care,0
687,-1.5259212,7.994069,-8.189287,1,Beauty and Personal Care,0
688,-2.5282156,9.357241,-7.6761456,1,Beauty and Personal Care,0
689,-2.5036685,-5.1401153,-11.788947,5,Kitchen & Dining,6
690,-2.1765964,10.460887,-8.647221,1,Beauty and Personal Care,0
691,-2.5210848,9.676537,-9.261557,1,Beauty and Personal Care,0
692,-1.9656703,8.85635,-9.118226,1,Beauty and Personal Care,0
693,-7.8465066,1.8109999,-1.2443187,3,Home Decor & Festive Needs,5
694,-10.481898,-8.306553,-4.832575,3,Home Decor & Festive Needs,5
695,-8.014667,1.8738419,-1.416335,3,Home Decor & Festive Needs,5
696,-10.481703,-8.306946,-4.832419,3,Home Decor & Festive Needs,5
697,-8.538663,2.085544,-1.9783504,3,Home Decor & Festive Needs,5
698,-2.1293507,3.8533697,2.9203455,4,Home Furnishing,3
699,-1.983588,4.335316,3.6799521,4,Home Furnishing,3
700,7.407267,-8.341215,-0.349234,4,Home Furnishing,1
701,-0.46798506,10.433111,1.8761418,4,Home Furnishing,3
702,-11.701225,1.5252895,-7.238471,3,Home Decor & Festive Needs,5
703,-3.3172333,11.104797,3.152121,4,Home Furnishing,3
704,0.293222,16.717981,0.10663798,4,Home Furnishing,3
705,-0.0702844,15.068873,3.821595,4,Home Furnishing,3
706,-13.863437,-0.4248905,-1.3749353,3,Home Decor & Festive Needs,5
707,0.293222,16.717981,0.10663798,4,Home Furnishing,3
708,0.6752317,13.251767,2.231877,4,Home Furnishing,3
709,3.0707877,4.313812,-0.4037498,0,Baby Care,3
710,-13.874293,-0.44116452,-1.3994933,3,Home Decor & Festive Needs,5
711,-1.2164893,13.580836,4.2810664,4,Home Furnishing,3
712,2.9260256,5.824952,-0.47497755,0,Baby Care,3
713,-0.5263803,16.555923,-0.05732225,4,Home Furnishing,3
714,-0.5263803,16.555923,-0.05732225,4,Home Furnishing,3
715,-1.8045999,10.705606,4.301769,4,Home Furnishing,3
716,-0.31579843,17.020956,0.6126196,4,Home Furnishing,3
717,-3.3642442,11.081563,3.1473215,4,Home Furnishing,3
718,-0.28857887,15.740791,2.7761755,4,Home Furnishing,3
719,3.0575397,5.6565175,-0.4928588,0,Baby Care,3
720,-3.6536565,12.152589,3.0906382,4,Home Furnishing,3
721,-1.4885793,12.193343,0.6302383,4,Home Furnishing,3
722,-3.6383066,12.138786,3.1037717,4,Home Furnishing,3
723,-4.241646,6.8683553,1.0330807,4,Home Furnishing,3
724,-4.570412,6.96003,0.5282922,4,Home Furnishing,3
725,-16.803415,-1.2133801,0.12925872,3,Home Decor & Festive Needs,5
726,3.550555,5.5619116,-0.34766713,0,Baby Care,3
727,-13.246348,1.7374369,-0.9768375,3,Home Decor & Festive Needs,5
728,-4.3042755,6.8827147,0.9329999,4,Home Furnishing,3
729,-5.4449234,-5.6857076,-3.064994,3,Home Decor & Festive Needs,5
730,0.53856105,5.560929,-7.0081816,1,Beauty and Personal Care,0
731,10.449975,-7.9478207,-0.754522,4,Home Furnishing,1
732,15.132736,0.15750818,-0.23342758,0,Baby Care,4
733,-8.0302,3.9417899,5.670061,2,Computers,5
734,-16.811064,0.5495065,-0.72693735,3,Home Decor & Festive Needs,5
735,7.6916013,4.588629,-5.767202,1,Beauty and Personal Care,0
736,7.6916013,4.588629,-5.767202,1,Beauty and Personal Care,0
737,7.6916013,4.588629,-5.767202,1,Beauty and Personal Care,0
738,2.7889087,-12.275726,0.20762074,3,Home Decor & Festive Needs,1
739,4.013108,-6.9581037,-1.433924,5,Kitchen & Dining,1
740,-8.0648,-4.5715275,7.7083254,2,Computers,5
741,4.915422,1.9382966,22.102076,6,Watches,2
742,4.118825,-4.4944835,-13.177956,5,Kitchen & Dining,6
743,4.1454988,-5.123498,-12.605692,5,Kitchen & Dining,6
744,4.118825,-4.4944835,-13.177956,5,Kitchen & Dining,6
745,4.7602215,-4.696773,-12.710938,5,Kitchen & Dining,6
746,-1.1859623,4.315578,2.9901135,4,Home Furnishing,3
747,2.2288654,3.9531932,-12.039741,1,Beauty and Personal Care,0
748,1.532942,4.021166,-11.644,1,Beauty and Personal Care,0
749,2.0406957,12.7932,6.475722,4,Home Furnishing,3
750,1.6014135,12.557057,5.861376,4,Home Furnishing,3
751,2.262283,13.190003,6.0350304,4,Home Furnishing,3
752,2.4037895,12.631479,5.8180737,4,Home Furnishing,3
753,1.2565868,11.556266,2.1374528,4,Home Furnishing,3
754,0.5791232,14.06412,4.432676,4,Home Furnishing,3
755,1.2641351,15.016674,5.447196,4,Home Furnishing,3
756,0.37252828,14.10189,4.932467,4,Home Furnishing,3
757,2.8925114,2.8387089,18.198212,6,Watches,2
758,0.86406004,15.321463,4.4420533,4,Home Furnishing,3
759,-0.4029,3.2223585,17.32383,6,Watches,2
760,3.1756325,2.238274,20.42963,6,Watches,2
761,-3.3007689,-0.10720388,20.028736,6,Watches,2
762,-3.3007689,-0.10720388,20.028736,6,Watches,2
763,-3.219057,0.021638837,20.433655,6,Watches,2
764,2.2664587,2.8713276,20.195055,6,Watches,2
765,3.166768,-4.6473002,-12.27955,5,Kitchen & Dining,6
766,4.234569,-4.273406,-12.366334,5,Kitchen & Dining,6
767,-3.8214483,4.1890073,-13.920823,1,Beauty and Personal Care,0
768,-3.265611,3.0962079,-12.9716835,1,Beauty and Personal Care,0
769,3.5916693,1.9926922,21.981367,6,Watches,2
770,1.4900138,8.105033,-0.25469828,0,Baby Care,3
771,1.5766004,1.1673477,-2.5408454,0,Baby Care,0
772,1.3838155,7.3775725,-0.07704728,0,Baby Care,3
773,1.6087042,8.483974,-0.02065181,0,Baby Care,3
774,1.6328559,1.0489696,-2.6842208,0,Baby Care,0
775,0.6612195,7.965693,0.55196583,0,Baby Care,3
776,2.0391948,7.382061,-0.17399156,0,Baby Care,3
777,4.4300995,2.3607595,20.676146,6,Watches,2
778,1.6278752,3.5440092,-12.978072,1,Beauty and Personal Care,0
779,1.7208464,3.2554944,-12.041332,1,Beauty and Personal Care,0
780,-2.8590178,-2.2700095,21.159937,6,Watches,2
781,-4.529415,-1.8970717,21.197573,6,Watches,2
782,-3.944619,-2.7045197,20.847204,6,Watches,2
783,0.30567902,6.1102266,-2.5915937,0,Baby Care,3
784,-0.2522491,6.327374,-2.8481336,0,Baby Care,3
785,0.26421192,6.1268663,-2.6055448,0,Baby Care,3
786,-3.844877,-1.9398175,21.83925,6,Watches,2
787,-3.8828967,-2.6177707,21.653011,6,Watches,2
788,-4.1709943,-1.8753583,20.753029,6,Watches,2
789,6.0989237,7.15677,0.0347403,0,Baby Care,3
790,-1.74304,-0.69876033,21.965317,6,Watches,2
791,-0.79264385,3.3823419,-8.197662,1,Beauty and Personal Care,0
792,-0.8692507,3.364831,-8.264063,1,Beauty and Personal Care,0
793,3.0307708,3.6644042,-0.24064925,0,Baby Care,3
794,0.9367287,3.8595521,-11.027266,1,Beauty and Personal Care,0
795,2.8621624,2.3793905,17.412554,6,Watches,2
796,-1.4290781,-1.5337093,21.45745,6,Watches,2
797,-3.710578,4.8076096,-13.443855,1,Beauty and Personal Care,0
798,-2.8700588,4.0104127,-12.232408,1,Beauty and Personal Care,0
